"X1","X2","X3","X4","absDeff","model","id","deff","d"
0.806423499481753,0.132386655546725,0.975844311760738,0.988548606401309,0.511,"linear_unif",15,0.653,0.233923911700022
0.131884906673804,0.977292529307306,0.0375568137969822,0.987979220226407,0.511,"linear_unif",15,0.653,0.233923911700022
0.0328645545523614,0.13735274062492,0.776758483378217,0.0637219594791532,0.511,"linear_unif",15,0.653,0.233923911700022
0.00619579339399934,0.0343463947065175,0.157289593480527,0.0562159065157175,0.583,"linear_unif",16,0.697,0.246014855911929
0.983611747156829,0.102720182854682,0.115782342385501,0.870606269221753,0.583,"linear_unif",16,0.697,0.246014855911929
0.890816985396668,0.938786206068471,0.00333236483857036,0.0186027139425278,0.583,"linear_unif",16,0.697,0.246014855911929
0.782762976363301,0.0336390379816294,0.994860266102478,0.0615557709243149,0.583,"linear_unif",16,0.697,0.246014855911929
0.0370829745661467,0.96427074028179,0.84674256760627,0.933316408423707,0.583,"linear_unif",16,0.697,0.246014855911929
0.878695890074596,0.925282129319385,0.979733588173985,0.96581251360476,0.588,"linear_unif",17,0.703,0.235994364691175
0.0664536429103464,0.91366141079925,0.0473174427170306,0.137039362220094,0.588,"linear_unif",17,0.703,0.235994364691175
0.923698972910643,0.0605041976086795,0.867093868320808,0.0854772850871086,0.588,"linear_unif",17,0.703,0.235994364691175
0.89355696644634,0.0895852537360042,0.0318822991102934,0.915067081106827,0.588,"linear_unif",17,0.703,0.235994364691175
0.0516078306827694,0.0655867217574269,0.820018761092797,0.905932981288061,0.588,"linear_unif",17,0.703,0.235994364691175
0.0232981990557164,0.987660430138931,0.0274032803718001,0.656749015673995,0.423,"linear_unif",18,0.563,0.245218181836909
0.0197037474717945,0.975102365715429,0.983967461856082,0.191172987921163,0.423,"linear_unif",18,0.563,0.245218181836909
0.994825284928083,0.876945388503373,0.781490575056523,0.945220886962488,0.423,"linear_unif",18,0.563,0.245218181836909
0.00523535208776593,0.0128983738832176,0.661473103798926,0.990203096531332,0.423,"linear_unif",18,0.563,0.245218181836909
0.999036240391433,0.023489550454542,0.0275721403304487,0.0501345377415419,0.423,"linear_unif",18,0.563,0.245218181836909
0.995631546247751,0.709714854136109,0.158719645813107,0.990836593089625,0.584,"linear_unif",19,0.749,0.249351974424704
0.00977091328240931,0.0104416829999536,0.953277334338054,0.856187947327271,0.584,"linear_unif",19,0.749,0.249351974424704
0.0633830982260406,0.959455853560939,0.00118466024287045,0.11206817580387,0.584,"linear_unif",19,0.749,0.249351974424704
0.827353578759357,0.0106017373036593,0.130162819754332,0.0256496644578874,0.584,"linear_unif",19,0.749,0.249351974424704
0.98037441377528,0.895979631692171,0.982073842082173,0.151253435527906,0.584,"linear_unif",19,0.749,0.249351974424704
0.324873253703117,0.983602578984573,0.917924584820867,0.953395376680419,0.372,"linear_unif",20,0.671,0.237557495198297
0.14991364441812,0.00271593499928713,0.0384647368919104,0.717203412903473,0.372,"linear_unif",20,0.671,0.237557495198297
0.998720717383549,0.992192364530638,0.0407936531119049,0.860152949113399,0.372,"linear_unif",20,0.671,0.237557495198297
0.849859456997365,0.148990373592824,0.917771763633937,0.0053436434827745,0.372,"linear_unif",20,0.671,0.237557495198297
0.0308208053465933,0.984575998038054,0.151904768310487,0.0292139870580286,0.372,"linear_unif",20,0.671,0.237557495198297
0.991840329952538,0.0146713810972869,0.942315949127078,0.920646643964574,0.464,"linear_unif",21,0.621,0.244417548428975
0.0775829951744527,0.0567975281737745,0.0329587417654693,0.0667060527484864,0.464,"linear_unif",21,0.621,0.244417548428975
0.863278943812475,0.873867040267214,0.930958695476875,0.0192204434424639,0.464,"linear_unif",21,0.621,0.244417548428975
0.026182449888438,0.916176006896421,0.761735027190298,0.890045357635245,0.464,"linear_unif",21,0.621,0.244417548428975
0.901865205494687,0.862790352199227,0.0500226239673793,0.962916939985007,0.464,"linear_unif",21,0.621,0.244417548428975
0.26538186497055,0.0585633255541325,0.978464571526274,0.983611602568999,0.58,"linear_unif",22,0.61,0.249578927813587
0.972556056454778,0.96083554578945,0.00219667353667319,0.968738016206771,0.58,"linear_unif",22,0.61,0.249578927813587
0.010767097119242,0.977364346385002,0.00683348625898361,0.455252982676029,0.58,"linear_unif",22,0.61,0.249578927813587
0.707824836485088,0.000845606904476881,0.0509746556635946,0.0194230799097568,0.58,"linear_unif",22,0.61,0.249578927813587
0.909415656002238,0.924982692813501,0.941393292043358,0.0529962892178446,0.58,"linear_unif",22,0.61,0.249578927813587
0.132870018016547,0.0659108334220946,0.0209969691932201,0.0962843440938741,0.614,"linear_unif",23,0.689,0.242251860953144
0.119922907790169,0.987119712634012,0.247938234824687,0.993062597466633,0.614,"linear_unif",23,0.689,0.242251860953144
0.0335379615426064,0.0943441388662905,0.959633086342365,0.970753686269745,0.614,"linear_unif",23,0.689,0.242251860953144
0.977817045990378,0.065541927004233,0.106755820568651,0.95679833041504,0.614,"linear_unif",23,0.689,0.242251860953144
0.847124905558303,0.897773841163144,0.930426355684176,0.0774729100521654,0.614,"linear_unif",23,0.689,0.242251860953144
0.0396335369441658,0.97570420592092,0.992856488097459,0.0274527221918106,0.614,"linear_unif",24,0.642,0.250093567047606
0.95805510901846,0.949725682381541,0.784781851572916,0.916962168877944,0.614,"linear_unif",24,0.642,0.250093567047606
0.0312660587951541,0.630350575083867,0.00987208960577846,0.936094668693841,0.614,"linear_unif",24,0.642,0.250093567047606
0.191450949525461,0.0319388515781611,0.973872300470248,0.950613967142999,0.614,"linear_unif",24,0.642,0.250093567047606
0.964080799836665,0.0250312304124236,0.116314192069694,0.0754818709101528,0.614,"linear_unif",24,0.642,0.250093567047606
0.925107634626329,0.044240188319236,0.0367643632926047,0.110934767173603,0.628,"linear_unif",25,0.689,0.241978982198806
0.980101382127032,0.220532323466614,0.996261917287484,0.958714239764959,0.628,"linear_unif",25,0.689,0.241978982198806
0.949632500298321,0.888241273583844,0.920449006836861,0.0753888620529324,0.628,"linear_unif",25,0.689,0.241978982198806
0.00689043011516333,0.0932350798975676,0.909705831669271,0.17166544450447,0.628,"linear_unif",25,0.689,0.241978982198806
0.109399932203814,0.915824935538694,0.0473027487751096,0.930721676209942,0.628,"linear_unif",25,0.689,0.241978982198806
0.11130811041221,0.978530766675249,0.99339256901294,0.196013229200616,0.514,"linear_unif",26,0.622,0.240935388327932
0.981591790216044,0.904295449145138,0.00450495770201087,0.896174914669245,0.514,"linear_unif",26,0.622,0.240935388327932
0.874814276583493,0.21119516575709,0.955287288874388,0.974895337829366,0.514,"linear_unif",26,0.622,0.240935388327932
0.0452952734194696,0.0407966896891594,0.0449533115606755,0.880723907612264,0.514,"linear_unif",26,0.622,0.240935388327932
0.922576842131093,0.0105889269616455,0.304688013857231,0.0403773302678019,0.514,"linear_unif",26,0.622,0.240935388327932
0.960221303626895,0.997385928407311,0.951159821823239,0.299940046854317,0.56,"linear_unif",27,0.727,0.237806973342557
0.155755822081119,0.836932107573375,0.0816294639371336,0.859697217587382,0.56,"linear_unif",27,0.727,0.237806973342557
0.997526393970475,0.0293961395509541,0.151895262300968,0.0431139811407775,0.56,"linear_unif",27,0.727,0.237806973342557
0.0508162800688297,0.204504967667162,0.935189155163243,0.00430583208799362,0.56,"linear_unif",27,0.727,0.237806973342557
0.881569479592144,0.029983990592882,0.931798010831699,0.980681251734495,0.56,"linear_unif",27,0.727,0.237806973342557
0.0595368640497327,0.937136857071891,0.815186201361939,0.977368292631581,0.575,"linear_unif",28,0.697,0.232830527234808
0.0141043702606112,0.053284962894395,0.0477048931643367,0.204570153495297,0.575,"linear_unif",28,0.697,0.232830527234808
0.867890021996573,0.88644553325139,0.00826988159678876,0.12693458260037,0.575,"linear_unif",28,0.697,0.232830527234808
0.870870335958898,0.0688051036559045,0.0333032622002065,0.960077793570235,0.575,"linear_unif",28,0.697,0.232830527234808
0.799056161660701,0.0699026710353792,0.932160851079971,0.1093644737266,0.575,"linear_unif",28,0.697,0.232830527234808
0.012617378262803,0.779571482446045,0.0172041242476553,0.155872179893777,0.545,"linear_unif",29,0.733,0.247088350230516
0.858576633036137,0.017488146899268,0.056234973249957,0.0732767223380506,0.545,"linear_unif",29,0.733,0.247088350230516
0.780148606514558,0.967521127546206,0.939242577180266,0.017290752613917,0.545,"linear_unif",29,0.733,0.247088350230516
0.974183610640466,0.972024794667959,0.0240939720533788,0.92025606520474,0.545,"linear_unif",29,0.733,0.247088350230516
0.0209051209967583,0.0408887206576765,0.999197634402663,0.81760996975936,0.545,"linear_unif",29,0.733,0.247088350230516
0.138609178597108,0.922145741293207,0.939390547107905,0.848062120378017,0.576,"linear_unif",30,0.812,0.240758018142166
0.0709307815413922,0.997937979409471,0.0837934939190745,0.0475475578568876,0.576,"linear_unif",30,0.812,0.240758018142166
0.979730105958879,0.951722155092284,0.012531174113974,0.752868350129575,0.576,"linear_unif",30,0.812,0.240758018142166
0.117765997769311,0.0237650435883552,0.0210964849684387,0.863702360540628,0.576,"linear_unif",30,0.812,0.240758018142166
0.781919643981382,0.0217058821581304,0.923520632786676,0.0327141366433352,0.576,"linear_unif",30,0.812,0.240758018142166
0.946361257927492,0.0053826819639653,0.0917850071564317,0.17557514552027,0.619,"linear_unif",31,0.777,0.250677285021404
0.036880717612803,0.0196770238690078,0.874450652627274,0.953401706181467,0.619,"linear_unif",31,0.777,0.250677285021404
0.957900605397299,0.874754419317469,0.104740067385137,0.908821002580225,0.619,"linear_unif",31,0.777,0.250677285021404
0.0208000433631241,0.885566185694188,0.0445287511684,0.0950062351766974,0.619,"linear_unif",31,0.777,0.250677285021404
0.935022890102118,0.979537956882268,0.983599637169391,0.0442686881870031,0.619,"linear_unif",31,0.777,0.250677285021404
0.890162781346589,0.895190781448036,0.0162615284789354,0.0309853076469153,0.528,"linear_unif",32,0.563,0.242685714158061
0.0313639496453106,0.94214478880167,0.96872363332659,0.00470440369099379,0.528,"linear_unif",32,0.563,0.242685714158061
0.966932835057378,0.957643219036981,0.802020710194483,0.985376661643386,0.528,"linear_unif",32,0.563,0.242685714158061
0.60353885195218,0.0630951791536063,0.956139512127265,0.0469209712464362,0.528,"linear_unif",32,0.563,0.242685714158061
0.032045348547399,0.136794727295637,0.152168670436367,0.991270875558257,0.528,"linear_unif",32,0.563,0.242685714158061
0.119352760724723,0.0248243378009647,0.983465930679813,0.10059031099081,0.687,"linear_unif",33,0.734,0.257060706724646
0.201427929103374,0.98218929185532,0.0515405773185194,0.0499102177564055,0.687,"linear_unif",33,0.734,0.257060706724646
0.968223925679922,0.094160474371165,0.0335911409929395,0.0417056570295244,0.687,"linear_unif",33,0.734,0.257060706724646
0.944722853135318,0.977857029763982,0.877269146731123,0.965535036055371,0.687,"linear_unif",33,0.734,0.257060706724646
0.0155798068735749,0.054147009504959,0.00646432745270431,0.91798503161408,0.687,"linear_unif",33,0.734,0.257060706724646
0.995101318927482,0.139175437157974,0.972925706068054,0.160731771495193,0.589,"linear_unif",34,0.672,0.245300286822076
0.00157216936349869,0.857600313844159,0.902898726286367,0.913546163355932,0.589,"linear_unif",34,0.672,0.245300286822076
0.0408315346576273,0.933555870316923,0.108191252918914,0.0219428334385157,0.589,"linear_unif",34,0.672,0.245300286822076
0.00812765303999186,0.0598042614292353,0.0889390597585589,0.974701154278591,0.589,"linear_unif",34,0.672,0.245300286822076
0.959687040420249,0.887528837425634,0.0445824556518346,0.891457770718262,0.589,"linear_unif",34,0.672,0.245300286822076
0.962600652128458,0.979939044453204,0.0411619849037379,0.151299989549443,0.534,"linear_unif",35,0.558,0.236362395555062
0.0248285792768002,0.899003503611311,0.0516258347779512,0.961934449151158,0.534,"linear_unif",35,0.558,0.236362395555062
0.918444557581097,0.285119025968015,0.918634854722768,0.998726879712194,0.534,"linear_unif",35,0.558,0.236362395555062
0.101989705581218,0.00945599284023046,0.130076416069642,0.219637336675078,0.534,"linear_unif",35,0.558,0.236362395555062
0.173024335643277,0.87644156254828,0.956755158025771,0.0660903116222471,0.534,"linear_unif",35,0.558,0.236362395555062
0.969790697097778,0.00493913167156279,0.0505573826376349,0.959088131552562,0.589,"linear_unif",36,0.672,0.24482234484344
0.813678075093776,0.966324237873778,0.983282742090523,0.922458067769185,0.589,"linear_unif",36,0.672,0.24482234484344
0.00611150544136763,0.944181525614113,0.197396643925458,0.816958461422473,0.589,"linear_unif",36,0.672,0.24482234484344
0.946016212692484,0.922706988174468,0.0355501195881516,0.0942824669182301,0.589,"linear_unif",36,0.672,0.24482234484344
0.190557526890188,0.123133344342932,0.9890442781616,0.0511460141278803,0.589,"linear_unif",36,0.672,0.24482234484344
0.119257921352983,0.109398181783035,0.191436153836548,0.0312368406448513,0.67,"linear_unif",37,0.714,0.24253066564088
0.955494438763708,0.0473955883644521,0.132044060854241,0.998883350752294,0.67,"linear_unif",37,0.714,0.24253066564088
0.171276387758553,0.938277669250965,0.00981831992976367,0.928987218998373,0.67,"linear_unif",37,0.714,0.24253066564088
0.0443113551009446,0.204563771840185,0.942074431106448,0.974334654631093,0.67,"linear_unif",37,0.714,0.24253066564088
0.999273081542924,0.949928582180291,0.927241812692955,0.137822181452066,0.67,"linear_unif",37,0.714,0.24253066564088
0.945364476181567,0.148443948011845,0.943668049294502,0.964994309702888,0.516,"linear_unif",38,0.675,0.237047978473154
0.0505576913710684,0.745963065419346,0.955915163038298,0.000725834397599101,0.516,"linear_unif",38,0.675,0.237047978473154
0.962523284368217,0.190922943642363,0.0257440230343491,0.105690145632252,0.516,"linear_unif",38,0.675,0.237047978473154
0.0721481607761234,0.0304431987460703,0.00202761474065483,0.930867118062451,0.516,"linear_unif",38,0.675,0.237047978473154
0.786742542171851,0.989553405204788,0.0164601483847946,0.729917054995894,0.516,"linear_unif",38,0.675,0.237047978473154
0.996053024893627,0.181312222965062,0.105303795542568,0.859347835881636,0.502,"linear_unif",39,0.632,0.240391077178722
0.0736616554204375,0.0512019742745906,0.994696475565434,0.954586893785745,0.502,"linear_unif",39,0.632,0.240391077178722
0.0985042750835419,0.207676019519567,0.00420097983442247,0.146603071130812,0.502,"linear_unif",39,0.632,0.240391077178722
0.090518003096804,0.999545098049566,0.318833730416372,0.984086578944698,0.502,"linear_unif",39,0.632,0.240391077178722
0.906091874698177,0.997003408148885,0.94814829272218,0.0420545544475317,0.502,"linear_unif",39,0.632,0.240391077178722
0.333407558966428,0.0569284472148865,0.976369376759976,0.0120207096915692,0.461,"linear_unif",40,0.673,0.245779368985889
0.935156223597005,0.927281401818618,0.958805642090738,0.877092253416777,0.461,"linear_unif",40,0.673,0.245779368985889
0.120889543322846,0.976333439815789,0.153441763482988,0.0517698607873172,0.461,"linear_unif",40,0.673,0.245779368985889
0.99489794485271,0.0237612256314605,0.0709330872632563,0.0654520590323955,0.461,"linear_unif",40,0.673,0.245779368985889
0.0400807405821979,0.000935600372031331,0.310262933606282,0.982758520171046,0.461,"linear_unif",40,0.673,0.245779368985889
0.0637616747990251,0.11553534027189,0.857469148933887,0.125521416543052,0.524,"linear_unif",41,0.58,0.231762532575565
0.064374044071883,0.979270192561671,0.071425466099754,0.831559897167608,0.524,"linear_unif",41,0.58,0.231762532575565
0.931667400756851,0.863042220473289,0.975424405420199,0.968334506032988,0.524,"linear_unif",41,0.58,0.231762532575565
0.860774853266776,0.125295962207019,0.0544902698602527,0.925204595085233,0.524,"linear_unif",41,0.58,0.231762532575565
0.914300212403759,0.970589055446908,0.0516390062402934,0.0952797587960958,0.524,"linear_unif",41,0.58,0.231762532575565
0.117202723165974,0.915345947258174,0.96190543146804,0.0773425307124853,0.393,"linear_unif",42,0.608,0.235560316594122
0.941424688557163,0.987875615712255,0.0995858628302813,0.917973597534001,0.393,"linear_unif",42,0.608,0.235560316594122
0.977244913112372,0.07145457691513,0.0161495341453701,0.145647587487474,0.393,"linear_unif",42,0.608,0.235560316594122
0.919009401695803,0.00944348773919046,0.948092898353934,0.614552102750167,0.393,"linear_unif",42,0.608,0.235560316594122
0.043769006151706,0.0374217936769128,0.213813197566196,0.99183079553768,0.393,"linear_unif",42,0.608,0.235560316594122
0.0713983280584216,0.893750290153548,0.111533538904041,0.112757959868759,0.56,"linear_unif",43,0.677,0.246103494017451
0.924681304953992,0.951098261168227,0.987852927530184,0.1726184184663,0.56,"linear_unif",43,0.677,0.246103494017451
0.104007297661155,0.890306088840589,0.990151556674391,0.975477357860655,0.56,"linear_unif",43,0.677,0.246103494017451
0.886845714878291,0.142065792577341,0.0146858135703951,0.968966372543946,0.56,"linear_unif",43,0.677,0.246103494017451
0.0153576503507793,0.0123321670107543,0.991422996856272,0.0739351343363523,0.56,"linear_unif",43,0.677,0.246103494017451
0.00288601429201663,0.0484887615311891,0.0526608708314598,0.083978291368112,0.432,"linear_unif",44,0.688,0.242008325099808
0.0790400363039225,0.934001734480262,0.948732317890972,0.987253727857023,0.432,"linear_unif",44,0.688,0.242008325099808
0.914585383143276,0.0551482080481946,0.293905903119594,0.956831243121997,0.432,"linear_unif",44,0.688,0.242008325099808
0.61339489556849,0.0249299725983292,0.975037010619417,0.162699965527281,0.432,"linear_unif",44,0.688,0.242008325099808
0.992121949326247,0.956456731306389,0.12538504623808,0.00170977786183357,0.432,"linear_unif",44,0.688,0.242008325099808
0.0172412102110684,0.906321375165135,0.0621044817380607,0.103262245422229,0.612,"linear_unif",45,0.651,0.237394322916875
0.885203682119027,0.84340443299152,0.931260353187099,0.0416341733653098,0.612,"linear_unif",45,0.651,0.237394322916875
0.0875852175522596,0.0499753954354674,0.951252962462604,0.788909853668883,0.612,"linear_unif",45,0.651,0.237394322916875
0.845589842414483,0.955012753605843,0.294224287616089,0.975603379076347,0.612,"linear_unif",45,0.651,0.237394322916875
0.940447147004306,0.00848315190523863,0.0346165942028165,0.118368657073006,0.612,"linear_unif",45,0.651,0.237394322916875
0.0594711597077549,0.0399607201106846,0.98208906268701,0.964871800504625,0.482,"linear_unif",46,0.543,0.241400482414134
0.997571954736486,0.701718322001398,0.050728274974972,0.932007357710972,0.482,"linear_unif",46,0.543,0.241400482414134
0.317702876171097,0.0676187144126743,0.012081392807886,0.0451862276531756,0.482,"linear_unif",46,0.543,0.241400482414134
0.986586847575381,0.848409627797082,0.968273263657466,0.0415279930457473,0.482,"linear_unif",46,0.543,0.241400482414134
0.00745623209513724,0.975042178528383,0.0461358979810029,0.591221492504701,0.482,"linear_unif",46,0.543,0.241400482414134
0.958839394617826,0.989854553015903,0.159534835023805,0.852603415027261,0.517,"linear_unif",47,0.627,0.229575762205441
0.210838523460552,0.0826986166648567,0.0124492677859962,0.14893647423014,0.517,"linear_unif",47,0.627,0.229575762205441
0.0575631700921804,0.731012063799426,0.954671686980873,0.0298897363245487,0.517,"linear_unif",47,0.627,0.229575762205441
0.978702022694051,0.0377049315720797,0.799974004970863,0.0227561187930405,0.517,"linear_unif",47,0.627,0.229575762205441
0.0835868641734123,0.0949553314130753,0.963891861028969,0.948108925949782,0.517,"linear_unif",47,0.627,0.229575762205441
0.960549420444295,0.0458841589279473,0.95418930798769,0.0645025242120028,0.596,"linear_unif",48,0.656,0.253355325031631
0.0456374264322221,0.00118130096234381,0.828060426516458,0.955447086831555,0.596,"linear_unif",48,0.656,0.253355325031631
0.983635126845911,0.921391560230404,0.927562883356586,0.965610493905842,0.596,"linear_unif",48,0.656,0.253355325031631
0.923490222310647,0.0076413732022047,0.0399267000611871,0.785818793112412,0.596,"linear_unif",48,0.656,0.253355325031631
