"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30"
-0.7202,-0.7666,0.258,-0.9962,0.9942,0.8926,0.5098,-0.23,0.3214,0.2234,0.9956,-0.3072,0.2482,0.99,-0.3646,0.9108,-0.9968,0.9806,-0.2888,-0.2314,-0.8744,0.876,-0.8866,-0.363,-0.3484,0.3396,-0.1632,0.342,-0.3602,0.1566
0.4236,0.9352,0.3274,0.3952,0.3758,-0.9502,-0.992,-0.9606,0.097,0.7998,-0.2222,0.2012,-0.3628,-0.1504,-0.9576,-0.279,-0.8328,0.2292,-0.3422,-0.9594,-0.782,-0.3444,0.3578,0.7378,0.4832,-0.9712,0.2256,0.7564,0.9608,-0.421
-0.3168,0.147,0.3024,-0.9636,-0.3542,0.9924,-0.8774,-0.96,-0.3446,0.9148,0.832,-0.3296,0.3184,0.915,0.9276,0.3286,-0.9744,-0.294,-0.3738,0.224,0.8924,0.2894,0.9878,0.9868,-0.3952,0.7132,-0.7788,-0.9836,0.9568,-0.51
-0.332,0.8302,-0.3008,0.3814,0.2182,-0.9166,0.9798,0.3948,0.8774,0.7894,0.7172,0.33,-0.2586,0.2048,0.8206,0.2834,0.2412,0.9648,-0.8676,-0.2526,-0.9306,0.9926,0.4018,0.971,-0.814,0.3304,0.8024,0.9636,-0.2374,0.9822
0.876,-0.9704,0.177,0.3292,-0.9916,0.849,0.3846,-0.2596,-0.3848,-0.9738,-0.2012,0.4822,0.3056,-0.2158,-0.9324,0.8542,-0.8838,-0.2018,-0.9974,-0.8198,0.9938,-0.6632,-0.2024,0.2338,0.3588,0.2626,-0.2764,-0.4398,0.3748,0.9962
0.9004,0.359,0.9832,0.8092,-0.2048,-0.8518,-0.3934,0.2264,0.2748,-0.8908,0.3072,0.3644,0.83,-0.999,-0.2012,-0.4642,0.9976,-0.886,-0.3398,0.2408,0.2664,0.9582,-0.9334,0.2978,0.9774,-0.8996,0.8626,0.3904,-0.8956,0.3604
0.1906,-0.273,0.8676,-0.9372,-0.276,0.9686,0.9782,-0.19,-0.856,-0.3288,0.3482,-0.3064,-0.951,0.3728,0.7784,-0.9958,-0.923,-0.3266,-0.2918,0.8578,0.7942,0.944,0.7054,-0.971,0.2542,-0.1926,-0.3444,-0.3452,-0.2456,0.9734
-0.2812,0.3152,-0.2084,0.903,-0.9898,0.3464,0.967,0.6822,0.9944,0.448,0.8774,-0.1386,0.3206,0.3468,-0.2696,0.241,-0.2724,0.3804,0.9586,0.9978,-0.2602,0.8404,0.2324,-0.9688,0.873,-0.3214,-0.9566,0.3702,0.2688,-0.9596
-0.1882,-0.914,0.4092,-0.358,0.2596,-0.9798,-0.3588,0.371,0.3112,0.9656,0.3314,0.321,-0.7824,-0.9844,-0.2594,0.4416,0.944,0.956,0.37,0.9672,0.9764,0.3928,-0.2518,0.905,-0.2818,0.6712,-0.2886,0.1908,0.9466,0.8064
-0.7966,-0.68,-0.868,0.2188,-0.953,-0.1926,0.225,0.946,0.3008,-0.2316,-0.3576,-0.9612,-0.9386,-0.908,0.977,-0.1564,-0.9796,-0.3616,0.8826,0.3114,-0.8496,0.3008,-0.8238,0.236,-0.9926,-0.4392,-0.9854,0.8914,-0.4024,-0.2118
-0.9238,0.3754,-0.8088,0.885,0.1516,0.2664,0.8336,0.2918,-0.9086,-0.9878,-0.8404,0.2546,0.3662,-0.2284,-0.8608,-0.8838,-0.937,-0.979,-0.9494,-0.9694,-0.3034,-0.2028,-0.9106,-0.2782,0.1916,0.9582,-0.7186,0.8676,0.9008,-0.4106
0.9858,0.3468,-0.9924,0.4684,0.2302,0.9116,-0.9804,-0.821,-0.8746,0.9268,-0.8606,-0.9412,0.3006,0.2378,-0.363,-0.2404,0.271,-0.9722,0.0536000000000001,0.2736,-0.4274,0.37,-0.9684,-0.9948,-0.3314,0.398,-0.1582,-0.8996,0.2806,-0.8574
-0.9974,-0.9646,0.2786,-0.8718,0.3638,0.9572,-0.8402,0.4358,-0.4832,0.3624,-0.7036,0.254,-0.6702,0.3252,-0.8154,-0.78,0.897,0.4528,0.7306,0.918,-0.9604,-0.3094,0.9422,0.9312,-0.3094,0.9568,-0.9024,0.2736,-0.9236,-0.3688
-0.694,-0.2052,-0.8438,0.3738,0.4598,0.9992,0.985,0.325,0.3336,-0.7864,0.4546,-0.9306,0.6934,0.9896,0.407,-0.2448,0.2338,0.9444,-0.3738,0.3218,-0.3294,-0.3802,-0.161,-0.314,0.9204,0.3448,0.1932,-0.939,-0.986,0.2396
