"X1","X2","absDeff","model","id","deff","d"
0.0874828121159226,0.999334991443902,0.219,"quadratic_unif",15,0.237,0.0698504545827829
0.00282904505729675,0.248201939277351,0.219,"quadratic_unif",15,0.237,0.0698504545827829
0.755640360759571,0.685075419722125,0.263,"quadratic_unif",16,0.311,0.0718198909538955
0.00914233014918864,0.997846635058522,0.263,"quadratic_unif",16,0.311,0.0718198909538955
0.00318439677357674,0.410245219711214,0.263,"quadratic_unif",16,0.311,0.0718198909538955
0.492736699525267,0.00981781678274274,0.263,"quadratic_unif",16,0.311,0.0718198909538955
0.997795757371932,0.00311669730581343,0.263,"quadratic_unif",16,0.311,0.0718198909538955
0.99474381795153,0.0214198839385062,0.401,"quadratic_unif",17,0.415,0.0700523034708424
0.281218211632222,0.00222089560702443,0.401,"quadratic_unif",17,0.415,0.0700523034708424
0.681148701347411,0.997063345974311,0.401,"quadratic_unif",17,0.415,0.0700523034708424
0.00487970537506044,0.746703117387369,0.401,"quadratic_unif",17,0.415,0.0700523034708424
0.616882619215176,0.472956818528473,0.401,"quadratic_unif",17,0.415,0.0700523034708424
0.000197232468053699,0.528588822344318,0.231,"quadratic_unif",18,0.301,0.0702344740878694
0.998060230398551,0.157818905776367,0.231,"quadratic_unif",18,0.301,0.0702344740878694
0.260530801024288,0.00110719935037196,0.231,"quadratic_unif",18,0.301,0.0702344740878694
0.558944033458829,0.543464670656249,0.231,"quadratic_unif",18,0.301,0.0702344740878694
0.945561750791967,0.998010023497045,0.231,"quadratic_unif",18,0.301,0.0702344740878694
0.537418713560328,0.00159432180225849,0.219,"quadratic_unif",19,0.349,0.0707408666657958
0.283584262477234,0.696566685335711,0.219,"quadratic_unif",19,0.349,0.0707408666657958
0.00095497420988977,0.0308460050728172,0.219,"quadratic_unif",19,0.349,0.0707408666657958
0.95712395105511,0.994644389720634,0.219,"quadratic_unif",19,0.349,0.0707408666657958
0.998127496568486,0.454644457669929,0.219,"quadratic_unif",19,0.349,0.0707408666657958
0.0715986751019955,0.997842269251123,0.338,"quadratic_unif",20,0.429,0.0694226144159996
0.637987527763471,0.00238928268663585,0.338,"quadratic_unif",20,0.429,0.0694226144159996
0.00261866091750562,0.129178807372227,0.338,"quadratic_unif",20,0.429,0.0694226144159996
0.432803033851087,0.51600906602107,0.338,"quadratic_unif",20,0.429,0.0694226144159996
0.995673018041998,0.728453229181468,0.338,"quadratic_unif",20,0.429,0.0694226144159996
0.967078173067421,0.0101150705013424,0.245,"quadratic_unif",21,0.308,0.0714811407659343
0.338036535773426,0.34665396111086,0.245,"quadratic_unif",21,0.308,0.0714811407659343
0.00112205184996128,0.980816960101947,0.245,"quadratic_unif",21,0.308,0.0714811407659343
0.681881789583713,0.998592264717445,0.245,"quadratic_unif",21,0.308,0.0714811407659343
0.999281144468114,0.608509226702154,0.245,"quadratic_unif",21,0.308,0.0714811407659343
0.999116241466254,0.005955268163234,0.277,"quadratic_unif",22,0.423,0.0698393566893885
0.996098833158612,0.597951115109026,0.277,"quadratic_unif",22,0.423,0.0698393566893885
0.00177206820808351,0.223632101202384,0.277,"quadratic_unif",22,0.423,0.0698393566893885
0.324773475993425,0.998999484349042,0.277,"quadratic_unif",22,0.423,0.0698393566893885
0.513535662554204,0.328552406514063,0.277,"quadratic_unif",22,0.423,0.0698393566893885
0.925231824396178,0.00110297906212509,0.183,"quadratic_unif",23,0.268,0.0697968249064701
0.00574692850932479,0.0512585977558047,0.183,"quadratic_unif",23,0.268,0.0697968249064701
0.452046241611242,0.99866423709318,0.183,"quadratic_unif",23,0.268,0.0697968249064701
0.998491970123723,0.694350459147245,0.183,"quadratic_unif",23,0.268,0.0697968249064701
0.508829394588247,0.400119531434029,0.183,"quadratic_unif",23,0.268,0.0697968249064701
0.380380071699619,0.00328293652273715,0.237,"quadratic_unif",24,0.253,0.0703109021816405
0.000443992670625448,0.577757202088833,0.237,"quadratic_unif",24,0.253,0.0703109021816405
0.99553564726375,0.285430326359347,0.237,"quadratic_unif",24,0.253,0.0703109021816405
0.986615350237116,0.99782531359233,0.237,"quadratic_unif",24,0.253,0.0703109021816405
0.548212432302535,0.647591516841203,0.237,"quadratic_unif",24,0.253,0.0703109021816405
0.630096512380987,0.517544310772792,0.292,"quadratic_unif",25,0.41,0.0694986447138041
0.668436598964036,0.00616374611854553,0.292,"quadratic_unif",25,0.41,0.0694986447138041
0.000225537689402699,0.341068929992616,0.292,"quadratic_unif",25,0.41,0.0694986447138041
0.989495369372889,0.983190808445215,0.292,"quadratic_unif",25,0.41,0.0694986447138041
0.349212690023705,0.998987999744713,0.292,"quadratic_unif",25,0.41,0.0694986447138041
0.396464916411787,0.99244812107645,0.2,"quadratic_unif",26,0.213,0.0705211742045059
0.988692023325711,0.94885954586789,0.2,"quadratic_unif",26,0.213,0.0705211742045059
0.641314931912348,0.280852037016302,0.2,"quadratic_unif",26,0.213,0.0705211742045059
0.000930332578718662,0.530642149038613,0.2,"quadratic_unif",26,0.213,0.0705211742045059
0.00569366780109704,0.00393009511753917,0.2,"quadratic_unif",26,0.213,0.0705211742045059
0.977069983724505,0.99980954057537,0.243,"quadratic_unif",27,0.326,0.0706948339114123
0.332908577052876,0.714489502366632,0.243,"quadratic_unif",27,0.326,0.0706948339114123
0.00809789495542645,0.0292534097097814,0.243,"quadratic_unif",27,0.326,0.0706948339114123
0.9887735391967,0.410302387084812,0.243,"quadratic_unif",27,0.326,0.0706948339114123
0.61213958915323,0.0107560518663377,0.243,"quadratic_unif",27,0.326,0.0706948339114123
0.985385441686958,0.996410003630444,0.191,"quadratic_unif",28,0.233,0.0708620403095391
0.00842064851894975,0.0659099544864148,0.191,"quadratic_unif",28,0.233,0.0708620403095391
0.995692749740556,0.399908620631322,0.191,"quadratic_unif",28,0.233,0.0708620403095391
0.345137331169099,0.669203847413883,0.191,"quadratic_unif",28,0.233,0.0708620403095391
0.57422173791565,0.00023648701608181,0.191,"quadratic_unif",28,0.233,0.0708620403095391
0.521423362893984,0.330192629480734,0.297,"quadratic_unif",29,0.398,0.0708622173714249
0.00028512254357338,0.412411072058603,0.297,"quadratic_unif",29,0.398,0.0708622173714249
0.996522768400609,0.649160549044609,0.297,"quadratic_unif",29,0.398,0.0708622173714249
0.997087319381535,0.000417686998844147,0.297,"quadratic_unif",29,0.398,0.0708622173714249
0.265615539858118,0.99890714418143,0.297,"quadratic_unif",29,0.398,0.0708622173714249
0.00183736043982208,0.0136755546554923,0.24,"quadratic_unif",30,0.294,0.072451432945003
0.678687545703724,0.00153582263737917,0.24,"quadratic_unif",30,0.294,0.072451432945003
0.991022161906585,0.995095856487751,0.24,"quadratic_unif",30,0.294,0.072451432945003
0.343470388324931,0.673681303858757,0.24,"quadratic_unif",30,0.294,0.072451432945003
0.997385042952374,0.397646486060694,0.24,"quadratic_unif",30,0.294,0.072451432945003
0.991009077057242,0.993190958630294,0.22,"quadratic_unif",31,0.315,0.0709882069303165
0.00270350323989987,0.704784345114604,0.22,"quadratic_unif",31,0.315,0.0709882069303165
0.0441916123963892,0.00636160862632096,0.22,"quadratic_unif",31,0.315,0.0709882069303165
0.435882667545229,0.999322711257264,0.22,"quadratic_unif",31,0.315,0.0709882069303165
0.698135000187904,0.379113557050005,0.22,"quadratic_unif",31,0.315,0.0709882069303165
0.996638456126675,0.401741982903332,0.329,"quadratic_unif",32,0.371,0.0705120354878815
0.0178275171201676,0.00120424292981625,0.329,"quadratic_unif",32,0.371,0.0705120354878815
0.471516518620774,0.418845493579283,0.329,"quadratic_unif",32,0.371,0.0705120354878815
0.804317077854648,0.996822154615074,0.329,"quadratic_unif",32,0.371,0.0705120354878815
0.00064140884205699,0.777816913323477,0.329,"quadratic_unif",32,0.371,0.0705120354878815
0.577985245501623,0.00496326549910009,0.203,"quadratic_unif",33,0.358,0.0703419237169186
0.950845990329981,0.990005869418383,0.203,"quadratic_unif",33,0.358,0.0703419237169186
0.995358377462253,0.310193815501407,0.203,"quadratic_unif",33,0.358,0.0703419237169186
0.310346427373588,0.609145285561681,0.203,"quadratic_unif",33,0.358,0.0703419237169186
0.00639861240051687,0.015197031898424,0.203,"quadratic_unif",33,0.358,0.0703419237169186
0.938007691409439,0.994124250486493,0.295,"quadratic_unif",34,0.458,0.069638500236457
0.5358231368009,0.560508018126711,0.295,"quadratic_unif",34,0.458,0.069638500236457
0.000937845325097442,0.568678725743666,0.295,"quadratic_unif",34,0.458,0.069638500236457
0.18601849861443,0.00275930808857083,0.295,"quadratic_unif",34,0.458,0.069638500236457
0.99839664879255,0.229693655855954,0.295,"quadratic_unif",34,0.458,0.069638500236457
0.000413933070376515,0.839793670456856,0.177,"quadratic_unif",35,0.266,0.0695590554639926
0.575151869095862,0.997847035992891,0.177,"quadratic_unif",35,0.266,0.0695590554639926
0.975563898915425,0.00643563480116427,0.177,"quadratic_unif",35,0.266,0.0695590554639926
0.995627394877374,0.691255865618587,0.177,"quadratic_unif",35,0.266,0.0695590554639926
0.434491124702618,0.370752072194591,0.177,"quadratic_unif",35,0.266,0.0695590554639926
0.32822705572471,0.00644428981468081,0.262,"quadratic_unif",36,0.254,0.0723505126277899
0.667473281500861,0.697419178904966,0.262,"quadratic_unif",36,0.254,0.0723505126277899
0.016822685720399,0.997109763324261,0.262,"quadratic_unif",36,0.254,0.0723505126277899
0.00345885194838047,0.418929614359513,0.262,"quadratic_unif",36,0.254,0.0723505126277899
0.9988126703538,0.00391310825943947,0.262,"quadratic_unif",36,0.254,0.0723505126277899
0.168393897823989,0.99942704453133,0.371,"quadratic_unif",37,0.423,0.0696973208660187
0.998930847039446,0.718430315842852,0.371,"quadratic_unif",37,0.423,0.0696973208660187
0.349106793524697,0.475266934372485,0.371,"quadratic_unif",37,0.423,0.0696973208660187
0.00774451671168208,0.0135444009210914,0.371,"quadratic_unif",37,0.423,0.0696973208660187
0.645994072081521,0.00359573774039745,0.371,"quadratic_unif",37,0.423,0.0696973208660187
0.708082327386364,0.993592337705195,0.431,"quadratic_unif",38,0.508,0.0693984071654989
0.994129256810993,0.248312326380983,0.431,"quadratic_unif",38,0.508,0.0693984071654989
0.421783512691036,0.522094651823863,0.431,"quadratic_unif",38,0.508,0.0693984071654989
0.00190754700452089,0.930896471953019,0.431,"quadratic_unif",38,0.508,0.0693984071654989
0.322150860680267,0.00293404655531049,0.431,"quadratic_unif",38,0.508,0.0693984071654989
0.368612438440323,0.656330586178228,0.18,"quadratic_unif",39,0.25,0.0702431713539724
0.608423150843009,0.00233896193094552,0.18,"quadratic_unif",39,0.25,0.0702431713539724
0.97352802217938,0.98969050636515,0.18,"quadratic_unif",39,0.25,0.0702431713539724
0.00312567641958594,0.0865872357971966,0.18,"quadratic_unif",39,0.25,0.0702431713539724
0.997977903112769,0.40035936399363,0.18,"quadratic_unif",39,0.25,0.0702431713539724
0.665018148021773,0.354007141664624,0.225,"quadratic_unif",40,0.241,0.070015942914407
0.991962286410853,0.965853730216622,0.225,"quadratic_unif",40,0.241,0.070015942914407
0.00991782592609525,0.684820648981258,0.225,"quadratic_unif",40,0.241,0.070015942914407
0.393329062033445,0.996649616863579,0.225,"quadratic_unif",40,0.241,0.070015942914407
0.0400903050322086,0.00615411368198693,0.225,"quadratic_unif",40,0.241,0.070015942914407
0.951160495402291,0.992878813296556,0.189,"quadratic_unif",41,0.268,0.0702618587727362
0.999956220621243,0.25862686149776,0.189,"quadratic_unif",41,0.268,0.0702618587727362
0.0116408485919237,0.0128268063999712,0.189,"quadratic_unif",41,0.268,0.0702618587727362
0.582330238772556,0.000464095966890454,0.189,"quadratic_unif",41,0.268,0.0702618587727362
0.328059730818495,0.57012394675985,0.189,"quadratic_unif",41,0.268,0.0702618587727362
0.0711461214814335,0.00419718562625349,0.196,"quadratic_unif",42,0.245,0.0703514892496299
0.98765440331772,0.990315234754235,0.196,"quadratic_unif",42,0.245,0.0703514892496299
0.323226713109761,0.995809406740591,0.196,"quadratic_unif",42,0.245,0.0703514892496299
0.661935646552593,0.385117516852915,0.196,"quadratic_unif",42,0.245,0.0703514892496299
0.00134793436154723,0.591366841923445,0.196,"quadratic_unif",42,0.245,0.0703514892496299
0.590260262135416,0.990393914049491,0.254,"quadratic_unif",43,0.352,0.0703699744913338
0.993376499041915,0.00690382905304432,0.254,"quadratic_unif",43,0.352,0.0703699744913338
0.000786879099905491,0.94230035180226,0.254,"quadratic_unif",43,0.352,0.0703699744913338
0.984686644049361,0.637418676633388,0.254,"quadratic_unif",43,0.352,0.0703699744913338
0.336602268042043,0.304666858166456,0.254,"quadratic_unif",43,0.352,0.0703699744913338
0.00532898958772421,0.597166182473302,0.245,"quadratic_unif",44,0.339,0.0721397387654658
0.374279577750713,0.995821419171989,0.245,"quadratic_unif",44,0.339,0.0721397387654658
0.0149422998074442,0.00291737727820873,0.245,"quadratic_unif",44,0.339,0.0721397387654658
0.994815073208883,0.98899574065581,0.245,"quadratic_unif",44,0.339,0.0721397387654658
0.678104828810319,0.316301916958764,0.245,"quadratic_unif",44,0.339,0.0721397387654658
0.654904623981565,0.613575969822705,0.191,"quadratic_unif",45,0.2,0.0702669360605049
0.000309730647131801,0.442538346163929,0.191,"quadratic_unif",45,0.2,0.0702669360605049
0.997685790993273,0.012906392570585,0.191,"quadratic_unif",45,0.2,0.0702669360605049
0.104639415629208,0.996150037972257,0.191,"quadratic_unif",45,0.2,0.0702669360605049
0.329964315053076,0.0113524910993874,0.191,"quadratic_unif",45,0.2,0.0702669360605049
0.00184674118645489,0.226368210744113,0.435,"quadratic_unif",46,0.547,0.0702078031288038
0.085819992236793,0.999250864610076,0.435,"quadratic_unif",46,0.547,0.0702078031288038
0.470684063155204,0.540500650648028,0.435,"quadratic_unif",46,0.547,0.0702078031288038
0.76685823709704,0.00335111888125539,0.435,"quadratic_unif",46,0.547,0.0702078031288038
0.998848883667961,0.68826777418144,0.435,"quadratic_unif",46,0.547,0.0702078031288038
0.344320393865928,0.331729274708778,0.217,"quadratic_unif",47,0.215,0.0710922689090174
0.970806211000308,0.00400835601612926,0.217,"quadratic_unif",47,0.215,0.0710922689090174
0.997123539447784,0.551012646174058,0.217,"quadratic_unif",47,0.215,0.0710922689090174
0.630150278331712,0.996002587256953,0.217,"quadratic_unif",47,0.215,0.0710922689090174
0.000809103948995471,0.945459660841152,0.217,"quadratic_unif",47,0.215,0.0710922689090174
7.92425125837326e-05,0.96738368482329,0.216,"quadratic_unif",48,0.303,0.07017913356824
0.503052928019315,0.99840264278464,0.216,"quadratic_unif",48,0.303,0.07017913356824
0.957584437448531,0.00507198506966233,0.216,"quadratic_unif",48,0.303,0.07017913356824
0.991800610441715,0.723509091651067,0.216,"quadratic_unif",48,0.303,0.07017913356824
0.326200962997973,0.380840265424922,0.216,"quadratic_unif",48,0.303,0.07017913356824
0.00959776388481259,0.951218421570957,0.218,"quadratic_unif",49,0.288,0.0704423602892946
0.335930969566107,0.298298050882295,0.218,"quadratic_unif",49,0.288,0.0704423602892946
0.541860797908157,0.997163369320333,0.218,"quadratic_unif",49,0.288,0.0704423602892946
0.994694217573851,0.597791529027745,0.218,"quadratic_unif",49,0.288,0.0704423602892946
0.990156131330878,0.00650662393309176,0.218,"quadratic_unif",49,0.288,0.0704423602892946
0.00514847738668323,0.654148426838219,0.285,"quadratic_unif",50,0.288,0.0723704885624495
0.696182015584782,0.320168843958527,0.285,"quadratic_unif",50,0.288,0.0723704885624495
0.365665858378634,0.993715575663373,0.285,"quadratic_unif",50,0.288,0.0723704885624495
0.998261413769796,0.995809582760558,0.285,"quadratic_unif",50,0.288,0.0723704885624495
0.0159654724411666,0.00196944084018469,0.285,"quadratic_unif",50,0.288,0.0723704885624495
0.410475604934618,0.00310943275690079,0.232,"quadratic_unif",51,0.269,0.0723058657081846
0.682505486067384,0.644580341409892,0.232,"quadratic_unif",51,0.269,0.0723058657081846
0.999852180946618,0.0124605994205922,0.232,"quadratic_unif",51,0.269,0.0723058657081846
0.032314429525286,0.995946064358577,0.232,"quadratic_unif",51,0.269,0.0723058657081846
0.00186245120130479,0.348406239645556,0.232,"quadratic_unif",51,0.269,0.0723058657081846
0.227482276270166,0.001532974652946,0.533,"quadratic_unif",52,0.673,0.0699945748519966
0.999058843590319,0.230405841488391,0.533,"quadratic_unif",52,0.673,0.0699945748519966
0.776578628458083,0.997798530152068,0.533,"quadratic_unif",52,0.673,0.0699945748519966
0.498122505145147,0.516011035302654,0.533,"quadratic_unif",52,0.673,0.0699945748519966
0.00234780833125114,0.859079932793975,0.533,"quadratic_unif",52,0.673,0.0699945748519966
0.000833692727610469,0.566585816908628,0.202,"quadratic_unif",53,0.226,0.0716279176139786
0.0154743401799351,0.000311895040795207,0.202,"quadratic_unif",53,0.226,0.0716279176139786
0.664879773044959,0.313157309778035,0.202,"quadratic_unif",53,0.226,0.0716279176139786
0.991172266891226,0.962689390173182,0.202,"quadratic_unif",53,0.226,0.0716279176139786
0.432477341033518,0.999674165854231,0.202,"quadratic_unif",53,0.226,0.0716279176139786
0.710012922994792,0.411656600888819,0.182,"quadratic_unif",54,0.248,0.0700878964814642
0.121356518939137,0.00114051415584981,0.182,"quadratic_unif",54,0.248,0.0700878964814642
0.995033569866791,0.976110875606537,0.182,"quadratic_unif",54,0.248,0.0700878964814642
0.476180030032992,0.999457668978721,0.182,"quadratic_unif",54,0.248,0.0700878964814642
0.00215152371674776,0.660803931066766,0.182,"quadratic_unif",54,0.248,0.0700878964814642
0.293584946542978,0.663835219340399,0.216,"quadratic_unif",55,0.245,0.0711352976246273
0.568958102725446,0.00261283805593848,0.216,"quadratic_unif",55,0.245,0.0711352976246273
0.978648053715006,0.986999516142532,0.216,"quadratic_unif",55,0.245,0.0711352976246273
0.995328730437905,0.389642681693658,0.216,"quadratic_unif",55,0.245,0.0711352976246273
0.00422738352790475,0.0143929829355329,0.216,"quadratic_unif",55,0.245,0.0711352976246273
0.313895581290126,0.655701891984791,0.228,"quadratic_unif",56,0.438,0.0713365791685759
0.00556246493943036,0.0091942164581269,0.228,"quadratic_unif",56,0.438,0.0713365791685759
0.998237224295735,0.372534005902708,0.228,"quadratic_unif",56,0.438,0.0713365791685759
0.632184305693954,0.00280669145286083,0.228,"quadratic_unif",56,0.438,0.0713365791685759
0.950763537548482,0.992649042280391,0.228,"quadratic_unif",56,0.438,0.0713365791685759
0.99815920763649,0.782538742758334,0.361,"quadratic_unif",57,0.417,0.0696672190969654
0.441033622715622,0.455891737248749,0.361,"quadratic_unif",57,0.417,0.0696672190969654
0.834663882153109,0.00586017896421254,0.361,"quadratic_unif",57,0.417,0.0696672190969654
0.0023097472731024,0.0898904330097139,0.361,"quadratic_unif",57,0.417,0.0696672190969654
0.337072592461482,0.998741275630891,0.361,"quadratic_unif",57,0.417,0.0696672190969654
0.0305143801961094,0.99515650770627,0.323,"quadratic_unif",58,0.362,0.0701146304978004
0.438274919753894,0.562616985058412,0.323,"quadratic_unif",58,0.362,0.0701146304978004
0.00162278977222741,0.144055825890973,0.323,"quadratic_unif",58,0.362,0.0701146304978004
0.999831143999472,0.665991494664922,0.323,"quadratic_unif",58,0.362,0.0701146304978004
0.711075636558235,0.00254045380279422,0.323,"quadratic_unif",58,0.362,0.0701146304978004
0.52896870742552,0.999647558666766,0.222,"quadratic_unif",59,0.281,0.0710964966348376
0.945097108371556,0.000309856608510017,0.222,"quadratic_unif",59,0.281,0.0710964966348376
0.283884383039549,0.377979789394885,0.222,"quadratic_unif",59,0.281,0.0710964966348376
0.998090747511014,0.669479115167633,0.222,"quadratic_unif",59,0.281,0.0710964966348376
0.0108052026480436,0.990990737453103,0.222,"quadratic_unif",59,0.281,0.0710964966348376
0.580433630850166,0.475388065678999,0.425,"quadratic_unif",60,0.536,0.0698893382230259
0.250855419319123,0.000846808310598135,0.425,"quadratic_unif",60,0.536,0.0698893382230259
0.0062145134434104,0.734997559338808,0.425,"quadratic_unif",60,0.536,0.0698893382230259
0.999692060286179,0.0552833708934486,0.425,"quadratic_unif",60,0.536,0.0698893382230259
0.800778042525053,0.997872058302164,0.425,"quadratic_unif",60,0.536,0.0698893382230259
0.991002231137827,0.969665271928534,0.212,"quadratic_unif",61,0.271,0.0699600057462453
0.425604650750756,0.999511409550905,0.212,"quadratic_unif",61,0.271,0.0699600057462453
0.0106773753650486,0.638527229195461,0.212,"quadratic_unif",61,0.271,0.0699600057462453
0.0349012156948447,0.011677723377943,0.212,"quadratic_unif",61,0.271,0.0699600057462453
0.685959582449868,0.340216017095372,0.212,"quadratic_unif",61,0.271,0.0699600057462453
0.998597891302779,0.320433808257803,0.336,"quadratic_unif",62,0.456,0.0707047771357177
0.378361854935065,0.561376471770927,0.336,"quadratic_unif",62,0.456,0.0707047771357177
0.000749693717807531,0.98265038523823,0.336,"quadratic_unif",62,0.456,0.0707047771357177
0.331438575638458,0.00290196691639721,0.336,"quadratic_unif",62,0.456,0.0707047771357177
0.720763342455029,0.99785227351822,0.336,"quadratic_unif",62,0.456,0.0707047771357177
0.675033981679007,0.00332978670485318,0.456,"quadratic_unif",63,0.533,0.0698490557562796
0.996907633496448,0.914118406362832,0.456,"quadratic_unif",63,0.533,0.0698490557562796
0.324510745238513,0.998840089421719,0.456,"quadratic_unif",63,0.533,0.0698490557562796
0.00013877684250474,0.139052331447601,0.456,"quadratic_unif",63,0.533,0.0698490557562796
0.539100726833567,0.511548432521522,0.456,"quadratic_unif",63,0.533,0.0698490557562796
0.998148584039882,0.605759170372039,0.231,"quadratic_unif",64,0.297,0.0706134602358296
0.0101667942944914,0.967184115666896,0.231,"quadratic_unif",64,0.297,0.0706134602358296
0.973336087306961,0.00558625627309084,0.231,"quadratic_unif",64,0.297,0.0706134602358296
0.37221223092638,0.32732020271942,0.231,"quadratic_unif",64,0.297,0.0706134602358296
0.679026088444516,0.993829058017582,0.231,"quadratic_unif",64,0.297,0.0706134602358296
0.998567706672475,0.811426589032635,0.417,"quadratic_unif",65,0.614,0.0698643468720887
0.4662014413625,0.517564267618582,0.417,"quadratic_unif",65,0.614,0.0698643468720887
0.656659285305068,0.00114673911593854,0.417,"quadratic_unif",65,0.614,0.0698643468720887
0.161216941662133,0.999348355922848,0.417,"quadratic_unif",65,0.614,0.0698643468720887
0.0031933868303895,0.131723552010953,0.417,"quadratic_unif",65,0.614,0.0698643468720887
0.00261077377945185,0.985181327210739,0.254,"quadratic_unif",66,0.279,0.0701835147119343
0.995203324593604,0.358595310011879,0.254,"quadratic_unif",66,0.279,0.0701835147119343
0.738134583225474,0.999233966926113,0.254,"quadratic_unif",66,0.279,0.0701835147119343
0.383626514114439,0.558018160052598,0.254,"quadratic_unif",66,0.279,0.0701835147119343
0.426476305117831,0.00389518146403134,0.254,"quadratic_unif",66,0.279,0.0701835147119343
0.69402853352949,0.997314024949446,0.226,"quadratic_unif",67,0.255,0.0708078400911209
0.998014767421409,0.528609486296773,0.226,"quadratic_unif",67,0.255,0.0708078400911209
0.378005529288203,0.296033422462642,0.226,"quadratic_unif",67,0.255,0.0708078400911209
0.00622312352061272,0.979451125487685,0.226,"quadratic_unif",67,0.255,0.0708078400911209
0.975594754563645,0.00749897677451372,0.226,"quadratic_unif",67,0.255,0.0708078400911209
0.00659639667719603,0.372634281171486,0.179,"quadratic_unif",68,0.227,0.0696635175731648
0.532174174208194,0.644238814711571,0.179,"quadratic_unif",68,0.227,0.0696635175731648
0.998494320549071,0.994049779139459,0.179,"quadratic_unif",68,0.227,0.0696635175731648
0.596066232770681,0.00155359669588506,0.179,"quadratic_unif",68,0.227,0.0696635175731648
0.0699390098452568,0.999469712842256,0.179,"quadratic_unif",68,0.227,0.0696635175731648
0.641212190035731,0.269562388770282,0.226,"quadratic_unif",69,0.287,0.0706636649168343
0.354222170077264,0.989284570096061,0.226,"quadratic_unif",69,0.287,0.0706636649168343
0.00475418940186501,0.52601389028132,0.226,"quadratic_unif",69,0.287,0.0706636649168343
0.995377211133018,0.972579785622656,0.226,"quadratic_unif",69,0.287,0.0706636649168343
0.00634608627296984,0.00890264636836946,0.226,"quadratic_unif",69,0.287,0.0706636649168343
0.000840442720800638,0.130851584486663,0.261,"quadratic_unif",70,0.33,0.0698368282081035
0.818827130133286,0.000652551185339689,0.261,"quadratic_unif",70,0.33,0.0698368282081035
0.999398724874482,0.629723959602416,0.261,"quadratic_unif",70,0.33,0.0698368282081035
0.373995581641793,0.998977100709453,0.261,"quadratic_unif",70,0.33,0.0698368282081035
0.466555356280878,0.436496668960899,0.261,"quadratic_unif",70,0.33,0.0698368282081035
0.418414107058197,0.00655680010095239,0.194,"quadratic_unif",71,0.239,0.0702680612580445
0.0702631187159568,0.994140554219484,0.194,"quadratic_unif",71,0.239,0.0702680612580445
0.00209158100187778,0.461983453016728,0.194,"quadratic_unif",71,0.239,0.0702680612580445
0.690244590397924,0.661101330537349,0.194,"quadratic_unif",71,0.239,0.0702680612580445
0.996463683899492,0.0203881321940571,0.194,"quadratic_unif",71,0.239,0.0702680612580445
0.57674382859841,0.537369274068624,0.407,"quadratic_unif",72,0.492,0.0698476475875763
0.999708953779191,0.948960860259831,0.407,"quadratic_unif",72,0.492,0.0698476475875763
0.00205820635892451,0.285728967981413,0.407,"quadratic_unif",72,0.492,0.0698476475875763
0.261777741834521,0.990787764312699,0.407,"quadratic_unif",72,0.492,0.0698476475875763
0.722328394884244,0.00241092196665704,0.407,"quadratic_unif",72,0.492,0.0698476475875763
0.669889118522406,0.330168105661869,0.203,"quadratic_unif",73,0.297,0.0704187661437255
0.403991685248911,0.995667128358036,0.203,"quadratic_unif",73,0.297,0.0704187661437255
0.00126069504767656,0.619153305422515,0.203,"quadratic_unif",73,0.297,0.0704187661437255
0.98716727620922,0.982987814350054,0.203,"quadratic_unif",73,0.297,0.0704187661437255
0.0252794823609293,0.0134871474001557,0.203,"quadratic_unif",73,0.297,0.0704187661437255
0.394620233913884,0.999337822198868,0.195,"quadratic_unif",74,0.258,0.0711821691166652
0.0690193045884371,0.00391107541508973,0.195,"quadratic_unif",74,0.258,0.0711821691166652
0.00163827347569168,0.541834409115836,0.195,"quadratic_unif",74,0.258,0.0711821691166652
0.994845407782122,0.993840861832723,0.195,"quadratic_unif",74,0.258,0.0711821691166652
0.690482953563333,0.36013822350651,0.195,"quadratic_unif",74,0.258,0.0711821691166652
0.998754454776645,0.227193768834695,0.43,"quadratic_unif",75,0.441,0.0690812928661919
0.0641668071039021,0.00863500195555389,0.43,"quadratic_unif",75,0.441,0.0690812928661919
0.754767123609781,0.997838638024405,0.43,"quadratic_unif",75,0.441,0.0690812928661919
0.00690382765606046,0.762021539499983,0.43,"quadratic_unif",75,0.441,0.0690812928661919
0.475983738899231,0.457782842684537,0.43,"quadratic_unif",75,0.441,0.0690812928661919
0.586728777969256,0.00107448059134185,0.219,"quadratic_unif",76,0.3,0.0709506595543855
0.983125716215,0.99859042884782,0.219,"quadratic_unif",76,0.3,0.0709506595543855
0.983687578001991,0.389823821606115,0.219,"quadratic_unif",76,0.3,0.0709506595543855
0.32645789720118,0.676543804816902,0.219,"quadratic_unif",76,0.3,0.0709506595543855
0.00844238535501063,0.0321417301893234,0.219,"quadratic_unif",76,0.3,0.0709506595543855
0.997381006134674,0.0165203886572272,0.353,"quadratic_unif",77,0.407,0.0700274014083953
0.295353482710198,0.00834746728651226,0.353,"quadratic_unif",77,0.407,0.0700274014083953
0.617847137153149,0.998553933342919,0.353,"quadratic_unif",77,0.407,0.0700274014083953
0.631441115401685,0.474641654640436,0.353,"quadratic_unif",77,0.407,0.0700274014083953
0.00329022551886737,0.818437119247392,0.353,"quadratic_unif",77,0.407,0.0700274014083953
0.45874607632868,0.584061774658039,0.245,"quadratic_unif",78,0.333,0.0694368729725933
0.00469292420893908,0.221614677924663,0.245,"quadratic_unif",78,0.333,0.0694368729725933
